job,item,tube_type,selected_machine,machines,calculated_setup_time,tool,setuptime_material,setuptime_coil,duration_machine,duration_manual,shift,latest_start,calculated_start,calculated_end,planned_start,planned_end,final_start,final_end,setup_time,status,jobStartDelay,jobEndDelay,start,end
92021060367,10AGA007,AGA,1536,"1536,1537",,A0 050,0 days 00:15:00,0 days 00:02:00,0 days 01:34:00.600000,0 days 00:29:02.400000,W01S3,2022-05-19 17:23:58,,,,,2022-03-25 13:27:19,2022-03-25 15:01:19,0 days 00:17:00,JobStatus.UNPLANNED,10157239.0,0,2021-11-28 00:00:00,2022-05-19 20:49:00
92021731126,75APK20000,APK,1531,1531,,A0 028,0 days 00:15:00,0 days 00:02:00,0 days 01:32:51,0 days 01:17:51,W01S3,2022-05-17 05:31:18,,,,,2022-03-09 21:53:19,2022-03-10 07:26:10,0 days 00:17:00,JobStatus.UNPLANNED,13557199.0,0,2021-10-04 00:00:00,2022-05-17 08:54:00
92021159508,75APK20000,APK,1531,1531,,A0 028,0 days 00:15:00,0 days 00:02:00,0 days 01:32:51,0 days 01:32:51,W01S3,2022-05-24 17:26:18,,,,,2022-03-10 07:43:19,2022-03-10 09:16:10,0 days 00:17:00,JobStatus.UNPLANNED,8408599.0,0,2021-12-03 00:00:00,2022-05-24 20:49:00
92021955915,75APK20000,APK,1531,1531,,A0 028,0 days 00:15:00,0 days 00:02:00,0 days 01:32:51,0 days 01:32:51,W01S3,2022-05-17 05:31:18,,,,,2022-03-10 09:33:19,2022-03-10 11:06:10,0 days 00:17:00,JobStatus.UNPLANNED,12043999.0,0,2021-10-22 00:00:00,2022-05-17 08:54:00
92021966332,75APK1000,APK,1531,1531,,A0 028,0 days 00:15:00,0 days 00:02:00,0 days 01:30:54.600000,0 days 00:35:24,W01S3,2022-05-19 23:50:10,,,,,2022-03-10 11:23:19,2022-03-10 12:54:13,0 days 00:17:00,JobStatus.UNPLANNED,11618599.0,0,2021-10-27 00:00:00,2022-05-20 03:09:00
92021965785,50AA61001,AA,1532,"1531,1532,1533,1535,1536,1537",,A0 005,0 days 00:15:00,0 days 00:02:00,0 days 01:27:54.600000,0 days 01:10:00,W01S3,2022-05-19 23:56:10,,,,,2022-03-07 06:00:00,2022-03-05 07:21:13,0 days 00:17:00,JobStatus.UNPLANNED,10303200.0,0,2021-11-08 00:00:00,2022-05-20 03:09:00
92021367448,80PAK,PAK,1531,1531,,A0 016,0 days 00:15:00,0 days 00:02:00,0 days 01:26:39.600000,0 days 01:26:39.600000,W01S3,2022-05-31 05:43:40,,,,,2022-03-10 13:11:19,2022-03-10 14:37:58,0 days 00:17:00,JobStatus.UNPLANNED,3330679.0,0,2022-01-31 00:00:00,2022-05-31 08:54:00
92021159885,80PAK,PAK,1531,1531,,A0 016,0 days 00:15:00,0 days 00:02:00,0 days 01:26:39.600000,0 days 01:26:39.600000,W01S3,2022-05-31 05:43:40,,,,,2022-03-10 14:55:19,2022-03-10 16:21:58,0 days 00:17:00,JobStatus.UNPLANNED,7224919.0,0,2021-12-17 00:00:00,2022-05-31 08:54:00
92021631418,70PAK001,PAK,1531,1531,,A0 044,0 days 00:15:00,0 days 00:02:00,0 days 01:19:52.200000,0 days 01:04:52.200000,W01S3,2022-05-06 06:12:15,,,,,2022-03-10 16:39:19,2022-03-10 17:59:11,0 days 00:17:00,JobStatus.UNPLANNED,14920759.0,0,2021-09-19 00:00:00,2022-05-06 09:09:00
92021965795,50APK,APK,1532,"1531,1532,1533,1535,1536,1537",,A0 005,0 days 00:15:00,0 days 00:02:00,0 days 01:16:28.800000,0 days 01:16:28.800000,W01S3,2022-05-23 06:04:02,,,,,2022-03-05 07:38:19,2022-03-07 07:16:47,0 days 00:17:00,JobStatus.UNPLANNED,9013099.0,0,2021-11-21 00:00:00,2022-05-23 08:54:00
92021539115,55PAP1140,PAP,1543,"1531,1532,1533,1535,1536,1537,1543",,A0 023,0 days 00:15:00,0 days 00:02:00,0 days 01:15:14.400000,0 days 00:32:06,W01S3,2022-05-05 06:06:31,,,,,2022-03-07 06:58:25,2022-03-07 08:13:39,0 days 00:17:00,JobStatus.UNPLANNED,15749905.0,0,2021-09-06 00:00:00,2022-05-05 08:54:00
92021367456,80PAPK003,APK,1531,1531,,A0 016,0 days 00:15:00,0 days 00:02:00,0 days 01:11:43.800000,0 days 01:11:43.800000,W01S3,2022-06-03 00:28:32,,,,,2022-03-10 18:16:19,2022-03-10 19:28:02,0 days 00:17:00,JobStatus.UNPLANNED,2398579.0,0,2022-02-11 00:00:00,2022-06-03 03:09:00
92021366623,60PAK,PAK,1533,1533,,A0 035,0 days 00:15:00,0 days 00:02:00,0 days 01:09:09,0 days 01:09:09,W01S3,2022-04-30 06:18:42,,,,,2022-03-07 07:56:28,2022-03-07 09:05:37,0 days 00:17:00,JobStatus.UNPLANNED,978988.0,0,2022-02-24 00:00:00,2022-04-30 08:54:00
92021270918,30APL,PAP,1542,"1541,1542,1543",,A0 049,0 days 00:15:00,0 days 00:02:00,0 days 01:07:20.400000,0 days 01:07:20.400000,W01S3,2022-05-24 18:17:19,,,,,2022-02-28 19:00:39,2022-02-28 20:07:59,0 days 00:17:00,JobStatus.UNPLANNED,2919639.0,0,2022-01-26 00:00:00,2022-05-24 20:49:00
92021966348,75APK2401,APK,1531,1531,,A0 028,0 days 00:15:00,0 days 00:02:00,0 days 01:03:31.800000,0 days 00:28:33.600000,W01S3,2022-05-20 00:44:56,,,,,2022-03-10 19:45:19,2022-03-10 20:48:50,0 days 00:17:00,JobStatus.UNPLANNED,11562319.0,0,2021-10-28 00:00:00,2022-05-20 03:09:00
92021158158,26AGA0274,AGA,1534,"1534,1535,1536,1537",,A0 027,0 days 00:15:00,0 days 00:02:00,0 days 01:02:58.200000,0 days 00:36:36,W01S3,2022-05-25 00:31:03,,,,,2022-03-07 06:00:00,2022-03-04 23:42:53,0 days 00:17:00,JobStatus.UNPLANNED,6156000.0,0,2021-12-26 00:00:00,2022-05-25 02:54:00
92021730629,60APK013,APK,1532,"1531,1532,1533",,A0 035,0 days 00:15:00,0 days 00:02:00,0 days 01:02:51,0 days 00:47:51,W01S3,2022-05-13 06:46:18,,,,,2022-03-07 07:34:19,2022-03-07 08:37:10,0 days 00:17:00,JobStatus.UNPLANNED,12036859.0,0,2021-10-19 00:00:00,2022-05-13 09:09:00
92021366492,60APK013,APK,1532,1532,,A0 035,0 days 00:15:00,0 days 00:02:00,0 days 01:02:51,0 days 01:02:51,W01S3,2022-04-02 00:46:18,,,,,2022-03-04 07:53:00,2022-03-04 08:55:51,0 days 00:17:00,JobStatus.UNPLANNED,28380.0,0,2022-03-04 00:00:00,2022-04-02 03:09:00
92021376956,55PAP0540,PAP,1535,"1531,1532,1533,1535,1536,1537,1543",,A0 012,0 days 00:15:00,0 days 00:02:00,0 days 00:59:12,0 days 00:19:00,W01S3,2022-06-02 18:33:36,,,,,2022-03-07 07:17:19,2022-03-07 08:16:31,0 days 00:17:00,JobStatus.UNPLANNED,2877439.0,0,2022-02-02 00:00:00,2022-06-02 20:49:00
92021641106,75APK1000,APK,1531,1531,,A0 028,0 days 00:15:00,0 days 00:02:00,0 days 00:55:46.200000,0 days 00:27:00,W01S3,2022-05-05 18:40:27,,,,,2022-03-10 21:06:19,2022-03-11 06:02:05,0 days 00:17:00,JobStatus.UNPLANNED,15282379.0,0,2021-09-15 00:00:00,2022-05-05 20:49:00
92021731122,75APK10000,APK,1531,1531,,A0 028,0 days 00:15:00,0 days 00:02:00,0 days 00:55:46.200000,0 days 00:40:46.200000,W01S3,2022-05-17 06:45:27,,,,,2022-03-11 06:19:19,2022-03-11 07:15:05,0 days 00:17:00,JobStatus.UNPLANNED,13587559.0,0,2021-10-05 00:00:00,2022-05-17 08:54:00
92021159494,75APK001,APK,1531,1531,,A0 028,0 days 00:15:00,0 days 00:02:00,0 days 00:55:46.200000,0 days 00:55:46.200000,W01S3,2022-05-24 06:45:27,,,,,2022-03-11 07:32:19,2022-03-11 08:28:05,0 days 00:17:00,JobStatus.UNPLANNED,8753539.0,0,2021-11-30 00:00:00,2022-05-24 08:54:00
92021955902,75APK001,APK,1531,1531,,A0 028,0 days 00:15:00,0 days 00:02:00,0 days 00:55:46.200000,0 days 00:55:46.200000,W01S3,2022-05-20 07:00:27,,,,,2022-03-11 08:45:19,2022-03-11 09:41:05,0 days 00:17:00,JobStatus.UNPLANNED,11349919.0,0,2021-10-31 00:00:00,2022-05-20 09:09:00
92021955903,75APK001,APK,1531,1531,,A0 028,0 days 00:15:00,0 days 00:02:00,0 days 00:55:46.200000,0 days 00:55:46.200000,W01S3,2022-05-24 06:45:27,,,,,2022-03-11 09:58:19,2022-03-11 10:54:05,0 days 00:17:00,JobStatus.UNPLANNED,10749499.0,0,2021-11-07 00:00:00,2022-05-24 08:54:00
92021965793,50AA62401,AA,1535,"1531,1532,1533,1535,1536,1537",,A0 005,0 days 00:15:00,0 days 00:02:00,0 days 00:55:08.400000,0 days 00:43:54,W01S3,2022-05-20 01:01:43,,,,,2022-03-07 08:34:19,2022-03-07 09:29:27,0 days 00:17:00,JobStatus.UNPLANNED,10226059.0,0,2021-11-09 00:00:00,2022-05-20 03:09:00
92021640739,55PAP0450,PAP,1543,"1531,1532,1533,1535,1536,1537,1543",,A0 012,0 days 00:15:00,0 days 00:02:00,0 days 00:53:19.200000,0 days 00:47:30,W01S3,2022-05-05 06:50:21,,,,,2022-03-07 09:18:49,2022-03-07 10:12:08,0 days 00:17:00,JobStatus.UNPLANNED,15671929.0,0,2021-09-07 00:00:00,2022-05-05 08:54:00
92021730203,40APK1750,APK,1534,"1532,1533,1534,1535,1536,1537",,A0 006,0 days 00:15:00,0 days 00:02:00,0 days 00:52:01.200000,0 days 00:23:24,W01S3,2022-05-12 18:47:57,,,,,2022-03-07 06:00:00,2022-03-05 01:15:44,0 days 00:17:00,JobStatus.UNPLANNED,12981600.0,0,2021-10-08 00:00:00,2022-05-12 20:49:00
92021956413,90APK012,APK,1531,1531,,A0 001,0 days 00:15:00,0 days 00:02:00,0 days 00:51:39.600000,0 days 00:51:39.600000,W01S3,2022-05-20 07:08:40,,,,,2022-03-11 11:11:19,2022-03-11 12:02:58,0 days 00:17:00,JobStatus.UNPLANNED,11272279.0,0,2021-11-01 00:00:00,2022-05-20 09:09:00
92021160860,100APK,APK,1531,1531,,A0 036,0 days 00:15:00,0 days 00:02:00,0 days 00:51:02.400000,0 days 00:51:02.400000,W01S3,2022-05-31 06:54:55,,,,,2022-03-11 12:20:19,2022-03-11 13:11:21,0 days 00:17:00,JobStatus.UNPLANNED,7129219.0,0,2021-12-19 00:00:00,2022-05-31 08:54:00
92021159992,90APK009,APK,1531,1531,,A0 001,0 days 00:15:00,0 days 00:02:00,0 days 00:50:53.400000,0 days 00:50:53.400000,W01S3,2022-05-25 00:55:13,,,,,2022-03-11 13:29:19,2022-03-11 14:20:12,0 days 00:17:00,JobStatus.UNPLANNED,8256559.0,0,2021-12-06 00:00:00,2022-05-25 02:54:00
92021158096,25APK20000,APK,1534,"1532,1533,1534,1535,1536,1537",,A0 062,0 days 00:15:00,0 days 00:02:00,0 days 00:50:32.400000,0 days 00:50:32.400000,W01S3,2022-05-24 18:50:55,,,,,2022-03-07 06:00:00,2022-03-05 02:23:51,0 days 00:17:00,JobStatus.UNPLANNED,6328800.0,0,2021-12-24 00:00:00,2022-05-24 20:49:00
92021631991,90PAPK002,PAPK,1531,1531,,A0 001,0 days 00:15:00,0 days 00:02:00,0 days 00:49:46.800000,0 days 00:34:46.800000,W01S3,2022-05-06 01:12:26,,,,,2022-03-11 14:37:19,2022-03-11 15:27:05,0 days 00:17:00,JobStatus.UNPLANNED,15086239.0,0,2021-09-18 00:00:00,2022-05-06 03:09:00
92021965788,50AA61070,AA,1532,"1531,1532,1533,1535,1536,1537",,A0 005,0 days 00:15:00,0 days 00:02:00,0 days 00:49:27,0 days 00:22:42.600000,W01S3,2022-05-20 07:13:06,,,,,2022-03-07 09:17:01,2022-03-07 10:06:28,0 days 00:17:00,JobStatus.UNPLANNED,9364621.0,0,2021-11-19 00:00:00,2022-05-20 09:09:00
92021159024,60APK013,APK,1533,"1531,1532,1533",,A0 035,0 days 00:15:00,0 days 00:02:00,0 days 00:49:22.800000,0 days 00:49:22.800000,W01S3,2022-05-25 00:58:14,,,,,2022-03-07 09:23:19,2022-03-07 10:12:41,0 days 00:17:00,JobStatus.UNPLANNED,6081799.0,0,2021-12-27 00:00:00,2022-05-25 02:54:00
92021366918,70PAP,PAP,1531,1531,,A0 044,0 days 00:15:00,0 days 00:02:00,0 days 00:48:21,0 days 00:48:21,W01S3,2022-06-03 01:15:18,,,,,2022-03-11 15:44:19,2022-03-11 16:32:40,0 days 00:17:00,JobStatus.UNPLANNED,2389459.0,0,2022-02-12 00:00:00,2022-06-03 03:09:00
92021159022,60APK011,APK,1532,"1531,1532,1533",,A0 035,0 days 00:15:00,0 days 00:02:00,0 days 00:47:45,0 days 00:19:30,W01S3,2022-05-25 01:01:30,,,,,2022-03-07 10:43:49,2022-03-07 11:31:34,0 days 00:17:00,JobStatus.UNPLANNED,6000229.0,0,2021-12-28 00:00:00,2022-05-25 02:54:00
92021377702,80APK,APK,1531,1531,,A0 016,0 days 00:15:00,0 days 00:02:00,0 days 00:46:50.400000,0 days 00:46:50.400000,W01S3,2022-06-02 18:58:19,,,,,2022-03-11 16:50:19,2022-03-11 17:37:09,0 days 00:17:00,JobStatus.UNPLANNED,3084619.0,0,2022-02-04 00:00:00,2022-06-02 20:49:00
92021640740,55PAP0540,PAP,1535,"1531,1532,1533,1535,1536,1537,1543",,A0 012,0 days 00:15:00,0 days 00:02:00,0 days 00:42:35.400000,0 days 00:37:30,W01S3,2022-05-05 19:06:49,,,,,2022-03-07 09:47:19,2022-03-07 10:29:54,0 days 00:17:00,JobStatus.UNPLANNED,15587239.0,0,2021-09-08 00:00:00,2022-05-05 20:49:00
92021730235,45APK,APK,1533,"1532,1533,1535,1536,1537",,A0 007,0 days 00:15:00,0 days 00:02:00,0 days 00:41:19.800000,0 days 00:26:19.800000,W01S3,2022-05-16 07:14:20,,,,,2022-03-07 10:30:19,2022-03-07 11:11:38,0 days 00:17:00,JobStatus.UNPLANNED,11961019.0,0,2021-10-20 00:00:00,2022-05-16 08:54:00
92021730590,55APK10000,APK,1535,"1531,1532,1533,1535,1536,1537",,A0 012,0 days 00:15:00,0 days 00:02:00,0 days 00:40:47.400000,0 days 00:25:47.400000,W01S3,2022-05-12 19:10:25,,,,,2022-03-07 10:47:19,2022-03-07 11:28:06,0 days 00:17:00,JobStatus.UNPLANNED,12566839.0,0,2021-10-13 00:00:00,2022-05-12 20:49:00
92021159884,80PAK,PAK,1531,1531,,A0 016,0 days 00:15:00,0 days 00:02:00,0 days 00:38:52.200000,0 days 00:38:52.200000,W01S3,2022-05-24 19:14:15,,,,,2022-03-11 17:54:19,2022-03-11 18:33:11,0 days 00:17:00,JobStatus.UNPLANNED,8704459.0,0,2021-12-01 00:00:00,2022-05-24 20:49:00
92021641115,75APK1201,APK,1531,1531,,A0 028,0 days 00:15:00,0 days 00:02:00,0 days 00:38:15.600000,0 days 00:14:09.600000,W01S3,2022-05-06 01:35:28,,,,,2022-03-11 18:50:19,2022-03-11 19:28:34,0 days 00:17:00,JobStatus.UNPLANNED,15274219.0,0,2021-09-16 00:00:00,2022-05-06 03:09:00
92021170568,90PAK,PAK,1531,1531,,A0 001,0 days 00:15:00,0 days 00:02:00,0 days 00:38:06,0 days 00:38:06,W01S3,2022-05-30 07:20:48,,,,,2022-03-11 19:46:19,2022-03-11 20:24:25,0 days 00:17:00,JobStatus.UNPLANNED,7847179.0,0,2021-12-11 00:00:00,2022-05-30 08:54:00
92021366138,50APK1400,APK,1532,1532,,A0 005,0 days 00:15:00,0 days 00:02:00,0 days 00:37:31.200000,0 days 00:21:48,W01S3,2022-03-28 01:36:57,,,,,2022-03-07 06:00:00,2022-03-05 01:12:31,0 days 00:17:00,JobStatus.UNPLANNED,194400.0,0,2022-03-05 00:00:00,2022-03-28 03:09:00
92021159998,90APK20000,APK,1531,1531,,A0 001,0 days 00:15:00,0 days 00:02:00,0 days 00:36:34.200000,0 days 00:36:34.200000,W01S3,2022-05-24 19:18:51,,,,,2022-03-11 20:42:19,2022-03-11 21:18:53,0 days 00:17:00,JobStatus.UNPLANNED,8455339.0,0,2021-12-04 00:00:00,2022-05-24 20:49:00
92021641114,75APK1100,APK,1531,1531,,A0 028,0 days 00:15:00,0 days 00:02:00,0 days 00:36:19.200000,0 days 00:21:36,W01S3,2022-05-06 01:39:21,,,,,2022-03-11 21:36:19,2022-03-14 06:12:38,0 days 00:17:00,JobStatus.UNPLANNED,15197779.0,0,2021-09-17 00:00:00,2022-05-06 03:09:00
92021741254,75APK4200,APK,1531,1531,,A0 028,0 days 00:15:00,0 days 00:02:00,0 days 00:36:01.800000,0 days 00:12:01.800000,W01S3,2022-05-13 07:39:56,,,,,2022-03-14 06:30:19,2022-03-14 07:06:20,0 days 00:17:00,JobStatus.UNPLANNED,14365819.0,0,2021-09-29 00:00:00,2022-05-13 09:09:00
92021955589,60PAP20000,PAP,1543,"1531,1532,1533,1543",,A0 035,0 days 00:15:00,0 days 00:02:00,0 days 00:35:00.600000,0 days 00:35:00.600000,W01S3,2022-05-19 19:21:58,,,,,2022-03-07 11:04:19,2022-03-07 11:39:20,0 days 00:17:00,JobStatus.UNPLANNED,9716659.0,0,2021-11-15 00:00:00,2022-05-19 20:49:00
92021741234,75APK1000,APK,1531,1531,,A0 028,0 days 00:15:00,0 days 00:02:00,0 days 00:34:23.400000,0 days 00:16:00,W01S3,2022-05-13 07:43:13,,,,,2022-03-14 07:24:19,2022-03-14 07:58:42,0 days 00:17:00,JobStatus.UNPLANNED,14541859.0,0,2021-09-27 00:00:00,2022-05-13 09:09:00
92021169940,75APK1000,APK,1531,1531,,A0 028,0 days 00:15:00,0 days 00:02:00,0 days 00:34:23.400000,0 days 00:30:00,W01S3,2022-05-30 07:28:13,,,,,2022-03-14 08:16:19,2022-03-14 08:50:42,0 days 00:17:00,JobStatus.UNPLANNED,8237779.0,0,2021-12-09 00:00:00,2022-05-30 08:54:00
92021529592,75APK001,APK,1531,1531,,A0 028,0 days 00:15:00,0 days 00:02:00,0 days 00:34:23.400000,0 days 00:19:23.400000,W01S3,2022-05-10 07:28:13,,,,,2022-03-14 09:08:19,2022-03-14 09:42:42,0 days 00:17:00,JobStatus.UNPLANNED,14893699.0,0,2021-09-23 00:00:00,2022-05-10 08:54:00
92021376830,50AA61070,AA,1537,1537,,A0 005,0 days 00:15:00,0 days 00:02:00,0 days 00:32:54,0 days 00:16:28.800000,W01S3,2022-03-29 13:46:12,,,,,2022-03-24 07:35:00,2022-03-24 08:07:54,0 days 00:17:00,JobStatus.UNPLANNED,1496100.0,0,2022-03-07 00:00:00,2022-03-29 15:09:00
92021169370,50AA61001,AA,1533,"1531,1532,1533,1535,1536,1537",,A0 005,0 days 00:15:00,0 days 00:02:00,0 days 00:31:43.800000,0 days 00:16:00,W01S3,2022-05-25 01:33:32,,,,,2022-03-07 11:29:19,2022-03-07 12:01:02,0 days 00:17:00,JobStatus.UNPLANNED,6434959.0,0,2021-12-23 00:00:00,2022-05-25 02:54:00
92021740714,50AA61001,AA,1535,"1531,1532,1533,1535,1536,1537",,A0 005,0 days 00:15:00,0 days 00:02:00,0 days 00:31:43.800000,0 days 00:21:00,W01S3,2022-05-13 01:48:32,,,,,2022-03-07 11:45:19,2022-03-07 12:17:02,0 days 00:17:00,JobStatus.UNPLANNED,12915919.0,0,2021-10-09 00:00:00,2022-05-13 03:09:00
92021366789,65APK,APK,1531,1531,,A0 047,0 days 00:15:00,0 days 00:02:00,0 days 00:31:13.200000,0 days 00:31:13.200000,W01S3,2022-05-03 13:49:33,,,,,2022-03-14 10:00:19,2022-03-14 10:31:32,0 days 00:17:00,JobStatus.UNPLANNED,2109619.0,0,2022-02-18 00:00:00,2022-05-03 15:09:00
92021159289,65APK10000,APK,1531,1531,,A0 047,0 days 00:15:00,0 days 00:02:00,0 days 00:31:13.200000,0 days 00:31:13.200000,W01S3,2022-05-30 07:34:33,,,,,2022-03-14 10:49:19,2022-03-14 11:20:32,0 days 00:17:00,JobStatus.UNPLANNED,7987759.0,0,2021-12-12 00:00:00,2022-05-30 08:54:00
12021034661,55APK,APK,1532,"1531,1532,1533,1535,1536,1537",,A0 012,0 days 00:15:00,0 days 00:02:00,0 days 00:31:07.200000,0 days 00:16:07.200000,W01S3,2022-05-16 07:34:45,,,,,2022-03-07 11:49:19,2022-03-07 12:20:26,0 days 00:17:00,JobStatus.UNPLANNED,12829759.0,0,2021-10-10 00:00:00,2022-05-16 08:54:00
92021160066,90PAPK002,PAK,1531,1531,,A0 001,0 days 00:15:00,0 days 00:02:00,0 days 00:29:45,0 days 00:29:45,W01S3,2022-05-30 07:37:30,,,,,2022-03-14 11:38:19,2022-03-14 12:08:04,0 days 00:17:00,JobStatus.UNPLANNED,8163499.0,0,2021-12-10 00:00:00,2022-05-30 08:54:00
92021377177,63AA2000,AA,1531,1531,,A0 038,0 days 00:15:00,0 days 00:02:00,0 days 00:28:07.200000,0 days 00:14:10.800000,W01S3,2022-06-03 01:55:45,,,,,2022-03-14 12:25:19,2022-03-14 12:53:26,0 days 00:17:00,JobStatus.UNPLANNED,2463919.0,0,2022-02-14 00:00:00,2022-06-03 03:09:00
92021378020,90AA401,AA,1531,1531,,A0 001,0 days 00:15:00,0 days 00:02:00,0 days 00:26:48,0 days 00:14:48,W01S3,2022-05-03 13:58:24,,,,,2022-03-14 13:11:19,2022-03-14 13:38:07,0 days 00:17:00,JobStatus.UNPLANNED,1948279.0,0,2022-02-20 00:00:00,2022-05-03 15:09:00
92021170487,90AA3000,AA,1531,1531,,A0 001,0 days 00:15:00,0 days 00:02:00,0 days 00:25:37.200000,0 days 00:25:37.200000,W01S3,2022-05-24 19:40:45,,,,,2022-03-14 13:55:19,2022-03-14 14:20:56,0 days 00:17:00,JobStatus.UNPLANNED,8603719.0,0,2021-12-05 00:00:00,2022-05-24 20:49:00
92021366783,63AA1600,AA,1531,1531,,A0 038,0 days 00:15:00,0 days 00:02:00,0 days 00:25:29.400000,0 days 00:13:23.400000,W01S3,2022-06-03 02:01:01,,,,,2022-03-14 14:38:19,2022-03-14 15:03:48,0 days 00:17:00,JobStatus.UNPLANNED,2385499.0,0,2022-02-15 00:00:00,2022-06-03 03:09:00
92021158618,45APK10000,APK,1533,"1532,1533,1535,1536,1537",,A0 007,0 days 00:15:00,0 days 00:02:00,0 days 00:21:19.200000,0 days 00:21:19.200000,W01S3,2022-05-30 07:54:21,,,,,2022-03-07 12:18:19,2022-03-07 12:39:38,0 days 00:17:00,JobStatus.UNPLANNED,5833099.0,0,2021-12-30 00:00:00,2022-05-30 08:54:00
92021158968,55APK10000,APK,1535,"1531,1532,1533,1535,1536,1537",,A0 012,0 days 00:15:00,0 days 00:02:00,0 days 00:20:01.200000,0 days 00:20:01.200000,W01S3,2022-05-30 07:56:57,,,,,2022-03-07 12:34:19,2022-03-07 12:54:20,0 days 00:17:00,JobStatus.UNPLANNED,5747659.0,0,2021-12-31 00:00:00,2022-05-30 08:54:00
92021640738,55PAP0060,PAP,1543,"1531,1532,1533,1535,1536,1537,1543",,A0 012,0 days 00:15:00,0 days 00:02:00,0 days 00:19:54,0 days 00:18:50.400000,W01S3,2022-05-05 19:52:12,,,,,2022-03-07 12:16:09,2022-03-07 12:36:03,0 days 00:17:00,JobStatus.UNPLANNED,15423369.0,0,2021-09-10 00:00:00,2022-05-05 20:49:00
92021955826,70PAP1470,PAP,1531,1531,,A0 044,0 days 00:15:00,0 days 00:02:00,0 days 00:19:54,0 days 00:16:25.200000,W01S3,2022-05-23 07:57:12,,,,,2022-03-14 15:21:19,2022-03-14 15:41:13,0 days 00:17:00,JobStatus.UNPLANNED,11460079.0,0,2021-11-02 00:00:00,2022-05-23 08:54:00
92021158666,50APK10000,APK,1532,"1531,1532,1533,1535,1536,1537",,A0 005,0 days 00:15:00,0 days 00:02:00,0 days 00:19:49.800000,0 days 00:10:00,W01S3,2022-05-30 07:57:20,,,,,2022-03-07 12:48:19,2022-03-07 13:08:08,0 days 00:17:00,JobStatus.UNPLANNED,5921299.0,0,2021-12-29 00:00:00,2022-05-30 08:54:00
92021641265,80APK1401,APK,1531,1531,,A0 016,0 days 00:15:00,0 days 00:02:00,0 days 00:19:40.800000,0 days 00:16:25.800000,W01S3,2022-05-05 19:52:38,,,,,2022-03-14 15:58:19,2022-03-14 16:17:59,0 days 00:17:00,JobStatus.UNPLANNED,16127899.0,0,2021-09-09 00:00:00,2022-05-05 20:49:00
92021641264,80APK1360,APK,1531,1531,,A0 016,0 days 00:15:00,0 days 00:02:00,0 days 00:19:33,0 days 00:16:24.600000,W01S3,2022-05-05 19:52:54,,,,,2022-03-14 16:35:19,2022-03-14 16:54:52,0 days 00:17:00,JobStatus.UNPLANNED,15957319.0,0,2021-09-11 00:00:00,2022-05-05 20:49:00
92021730909,65PAK,PAK,1531,1531,,A0 047,0 days 00:15:00,0 days 00:02:00,0 days 00:19:03,0 days 00:04:03,W01S3,2022-05-16 07:58:54,,,,,2022-03-14 17:12:19,2022-03-14 17:31:22,0 days 00:17:00,JobStatus.UNPLANNED,14317939.0,0,2021-09-30 00:00:00,2022-05-16 08:54:00
92021158669,50APK20000,APK,1533,"1531,1532,1533,1535,1536,1537",,A0 005,0 days 00:15:00,0 days 00:02:00,0 days 00:18:13.200000,0 days 00:18:13.200000,W01S3,2022-05-24 19:55:33,,,,,2022-03-07 12:57:19,2022-03-07 13:15:32,0 days 00:17:00,JobStatus.UNPLANNED,6267439.0,0,2021-12-25 00:00:00,2022-05-24 20:49:00
92021377694,80AA0450,AA,1531,1531,,A0 016,0 days 00:15:00,0 days 00:02:00,0 days 00:18:13.200000,0 days 00:11:08.400000,W01S3,2022-06-03 02:15:33,,,,,2022-03-14 17:49:19,2022-03-14 18:07:32,0 days 00:17:00,JobStatus.UNPLANNED,2310559.0,0,2022-02-16 00:00:00,2022-06-03 03:09:00
92021641262,80APK0890,APK,1531,1531,,A0 016,0 days 00:15:00,0 days 00:02:00,0 days 00:17:58.800000,0 days 00:15:57,W01S3,2022-05-05 19:56:02,,,,,2022-03-14 18:25:19,2022-03-14 18:43:17,0 days 00:17:00,JobStatus.UNPLANNED,15877519.0,0,2021-09-12 00:00:00,2022-05-05 20:49:00
92021370056,130AA0950,AA,1531,1531,,A0 045,0 days 00:15:00,0 days 00:02:00,0 days 00:17:36.600000,0 days 00:10:46.200000,W01S3,2022-06-03 02:16:46,,,,,2022-03-14 19:00:19,2022-03-14 19:17:55,0 days 00:17:00,JobStatus.UNPLANNED,2574019.0,0,2022-02-13 00:00:00,2022-06-03 03:09:00
92021169728,63AA1400,AA,1531,1531,,A0 038,0 days 00:15:00,0 days 00:02:00,0 days 00:17:05.400000,0 days 00:11:42,W01S3,2022-05-24 19:57:49,,,,,2022-03-14 19:35:19,2022-03-14 19:52:24,0 days 00:17:00,JobStatus.UNPLANNED,8883319.0,0,2021-12-02 00:00:00,2022-05-24 20:49:00
92021734176,130AA0700,AA,1531,1531,,A0 045,0 days 00:15:00,0 days 00:02:00,0 days 00:16:48.600000,0 days 00:16:23.400000,W01S3,2022-05-16 08:03:22,,,,,2022-03-14 20:10:19,2022-03-14 20:27:07,0 days 00:17:00,JobStatus.UNPLANNED,14155819.0,0,2021-10-02 00:00:00,2022-05-16 08:54:00
